Ano, Bloco, Componente, Acao/Servico/Estrategia, Competencia/Parcela, No OB,Data_OB,Valor Total
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,REDE NACIONAL DE LABORATORIOS DE VIGILANCIA SANITARIA - FINLACEN-VISA,14-Jun,828224,28/07/2014,"95.444,45"
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,REDE NACIONAL DE LABORATORIOS DE VIGILANCIA SANITARIA - FINLACEN-VISA,mai-14,828141,28/07/2014,"95.444,45"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS - SAMU 192 (MAC),14-Jun,828342,29/07/2014,"27.500,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS SAMU192 (RAU-SAMU)-ESTADUAL,14-Jun,828344,29/07/2014,"11.000,00"
2014,GESTAO DO SUS,QUALIFICACAO DA GESTAO DO SUS,INCENTIVO A IMPLANTACAO OU IMPLEMENTACAO DE COMPLEXOS REGULADORES,14-Jun,829131,31/07/2014,"161.550,00"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,PROGRAMA DE MELHORIA DO ACESSO E DA QUALIDADE - PMAQ (RAB-PMAQ-SM),mai-14,828625,31/07/2014,"2.200,00"
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,PISO FIXO DE VIGILANCIA SANITARIA PARTE  - FNS,mai-14,829013,31/07/2014,"230.213,75"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE DA FAMILIA - SF,14-Jun,828515,31/07/2014,"7.130,00"
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,PISO FIXO DE VIGILANCIA SANITARIA PARTE  - FNS,14-Jun,828948,31/07/2014,"230.213,75"
2014,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA,14-Jun,828581,31/07/2014,"1.320,90"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,AGENTES COMUNITARIOS DE SAUDE - ACS,14-Jun,828469,31/07/2014,"4.056,00"
2014,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INC.AS ACOES DE VIG.PREV  E CONT DAS DST/AIDS E HEPATITE VIRAIS (PVVS),14-Jul,829211,31/07/2014,"1.335.590,06"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,PLANO NACIONAL DE APOIO AS CENTRAIS DE TRANSPLANTES,14-Jun,828778,31/07/2014,"50.000,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE SAUDE MENTAL (RSME),05 de 12/2014,828739,31/07/2014,"28.305,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - NEFROLOGIA,14-Jun,828550,31/07/2014,"11.015.479,03"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,FINANCIAMENTO AOS CENTROS DE REFERENCIA EM SAUDE DO TRABALHADOR,14-Jun,828807,31/07/2014,"40.000,00"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,PROGRAMA DE MELHORIA DO ACESSO E DA QUALIDADE - PMAQ (RAB-PMAQ-SM),14-Jun,829710,1/8/14,"2.200,00"
2014,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INC.PARA IMPLANT.E MANUT.ACOES SERV.PUBLIC.ESTRAT.DE VIG.(PVVS),14-Jul,829599,1/8/14,"584.833,33"
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,REDE NACIONAL DE LABORATORIOS DE VIGILANCIA SANITARIA - FINLACEN-VISA,14-Jul,829426,1/8/14,"95.444,45"
2014,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA EM SAUDE ( PFVS),14-Jul,829510,1/8/14,"1.300.042,68"
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,PISO FIXO DE VIGILANCIA SANITARIA - PARTE ANVISA,14-Jul,829366,1/8/14,"27.296,00"
2014,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA,14-Jul,829470,1/8/14,"1.320,90"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE BUCAL - SB,14-Jun,829673,1/8/14,"2.230,00"
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,PISO FIXO DE VIGILANCIA SANITARIA PARTE  - FNS,14-Jul,829558,1/8/14,"230.213,75"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - TRANSPLANTES DE ORGAOS, TECIDOS E CELULAS",mai-14,830297,5/8/14,"3.470.506,92"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRANSPLANTE HISTOCOMPATIBILIDADE,mai-14,830299,5/8/14,"243.000,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC SIA - TRANSPLANTES DE ORGAOS, TECIDOS E CELULAS",mai-14,830298,5/8/14,"982.485,86"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA DO APARELHO CIRCULATORIO,mai-14,830911,6/8/14,"64.206,83"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE CEGONHA (RCE-RCEG),08 de 12/2014,830659,6/8/14,"5.543.586,37"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - OUTRAS CIRURGIAS PLASTICAS/REPARADORAS,mai-14,830910,6/8/14,"3.551,74"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - MAMOGRAFIA PARA RASTREAMENTO (RCA-RCAN PO 0008),mai-14,830845,6/8/14,"79.560,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTOS ODONTOLOGICOS,mai-14,830908,6/8/14,"19.874,13"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - PROTESE MAMARIA - CIRURGIA,mai-14,830842,6/8/14,"1.158,89"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-SOS),08 de 12/2014,830662,6/8/14,"2.975.652,70"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC SIA - ATENDIMENTO/ACOMP EM REABILITACAO FISICA, MENTAL (PO 0006)",mai-14,830846,6/8/14,"206.401,22"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE PREV DIAG TRAT CANCER COLO DE MAMA (RCA-RCAN),08 de 12/2014,830657,6/8/14,"135.685,70"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTO DE DOENCAS DO APARELHO DA VISAO,mai-14,830841,6/8/14,"156.888,81"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTO EM ONCOLOGIA (RCA - RCAN - PO 0008),mai-14,830844,6/8/14,"6.286,50"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE BRASIL SEM MISERIA (BSOR-SM),08 de 12/2014,830658,6/8/14,"25.500,01"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA OROFACIAL,mai-14,830840,6/8/14,"6.399,11"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL DA MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,08 de 12/2014,830654,6/8/14,"43.215.377,55"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CONSULTAS MEDICAS/OUTROS PROFISSIONAIS DE NIVEL SUPERIOR,mai-14,830909,6/8/14,"10.681,90"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE VIVER SEM LIMITES (RDEF),08 de 12/2014,830661,6/8/14,"325.825,96"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CENTRAL NACIONAL DE REGULACAO DE ALTA COMPLEXIDADE - CNRAC,mai-14,830907,6/8/14,"77.223,71"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CENTRAL NACIONAL DE REGULACAO DE ALTA COMPLEXIDADE - CNRAC,mai-14,830914,6/8/14,"1.922,16"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-HOSP),08 de 12/2014,830655,6/8/14,"8.177.777,45"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - TRATAMENTOS ODONTOLOGICOS,mai-14,830912,6/8/14,"1.466,96"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL LIMITE UPA - PO 00098585,08 de 12/2014,830660,6/8/14,"7.000.000,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - CIRURGIA DO APARELHO DIGESTIVO, ORGAOS ANEXOS E PAREDE ABDO",mai-14,830913,6/8/14,"180.575,90"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE SAUDE MENTAL (RSME),08 de 12/2014,830656,6/8/14,"486.397,68"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - EXAMES DO LEITE MATERNO,mai-14,830843,6/8/14,"18.470,35"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TERMO DE COOPERACAO ENTRE ENTES PUBLICOS,14-Jul,831334,7/8/14,"31.676.852,22"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS SAMU192 (RAU-SAMU)-ESTADUAL,14-Jul,831729,8/8/14,"11.000,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS - SAMU 192 (MAC),14-Jul,831728,8/8/14,"27.500,00"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA FIXO - PAB FIXO,PAB FIXO,08 de 12/2014,831584,8/8/14,"5.436,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL DA MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,06 de 12/2014,832633,20/08/2014,"128.137,38"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL DA MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,05 de 12/2014,832629,20/08/2014,"128.137,38"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,PROGRAMA DE MELHORIA DO ACESSO E DA QUALIDADE - PMAQ (RAB-PMAQ-SM),dez-13,833253,29/08/2014,"2.200,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - MAMOGRAFIA PARA RASTREAMENTO (RCA-RCAN PO 0008),14-Jun,835441,29/08/2014,"60.120,00"
2014,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INC.AS ACOES DE VIG.PREV  E CONT DAS DST/AIDS E HEPATITE VIRAIS (PVVS),ago-14,833854,29/08/2014,"190.798,58"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - PROTESE MAMARIA - CIRURGIA,14-Jun,835438,29/08/2014,"296,35"
2014,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,PISO ESTRATEGICO - GERENCIAMENTO DE RISCO DE VS (FNS),dez-13,833819,29/08/2014,"893.102,80"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CADEIRAS DE RODAS,14-Jun,835443,29/08/2014,"17.626,48"
2014,GESTAO DO SUS,QUALIFICACAO DA GESTAO DO SUS,INCENTIVO A IMPLANTACAO OU IMPLEMENTACAO DE COMPLEXOS REGULADORES,14-Jul,834827,29/08/2014,"161.550,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - EXAMES DO LEITE MATERNO,14-Jun,835439,29/08/2014,"15.085,29"
2014,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INCENTIVOS PONTUAIS PARA ACOES DE SERVICOS DE VIGILANCIA EM SAUDE IPVS,14-Jul,833301,29/08/2014,"260.495,52"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - TRANSPLANTES DE ORGAOS, TECIDOS E CELULAS",14-Jun,833620,29/08/2014,"3.451.982,60"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - TRATAMENTOS ODONTOLOGICOS,14-Jun,835432,29/08/2014,"2.834,70"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTO DE DOENCAS DO APARELHO DA VISAO,14-Jun,835435,29/08/2014,"158.129,62"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA OROFACIAL,14-Jun,835433,29/08/2014,"6.142,99"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC SIA - ATENDIMENTO/ACOMP EM REABILITACAO FISICA, MENTAL (PO 0006)",14-Jun,835442,29/08/2014,"102.033,40"
2014,ASSISTENCIA FARMACEUTICA,MEDICAMENTOS DE DISPENSACAO EXCEPCIONAL - CMDE,PROGRAMA DE AQUISICAO DE MEDICAMENTOS EXCEPCIONAIS,14-Jul,833196,29/08/2014,"1.558.497,95"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC SIA - TRANSPLANTES DE ORGAOS, TECIDOS E CELULAS",14-Jun,833621,29/08/2014,"800.460,60"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CENTRAL NACIONAL DE REGULACAO DE ALTA COMPLEXIDADE - CNRAC,14-Jun,835436,29/08/2014,"2.614,88"
2014,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INC.PARA IMPLANT.E MANUT.ACOES SERV.PUBLIC.ESTRAT.DE VIG.(PVVS),ago-14,833960,29/08/2014,"584.833,33"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA DO APARELHO CIRCULATORIO,14-Jun,835431,29/08/2014,"118.264,11"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - OUTRAS CIRURGIAS PLASTICAS/REPARADORAS,14-Jun,835430,29/08/2014,"5.220,38"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - CIRURGIA DO APARELHO DIGESTIVO, ORGAOS ANEXOS E PAREDE ABDO",14-Jun,835434,29/08/2014,"92.438,47"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,INCENTIVO PARA ATENCAO A SAUDE NO SISTEMA PENITENCIARIO,mai-14,835572,29/08/2014,"56.700,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTO EM ONCOLOGIA (RCA - RCAN - PO 0008),14-Jun,835440,29/08/2014,"4.000,50"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CENTRAL NACIONAL DE REGULACAO DE ALTA COMPLEXIDADE - CNRAC,14-Jun,835426,29/08/2014,"190.728,47"
2014,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA EM SAUDE ( PFVS),ago-14,833776,29/08/2014,"1.300.042,68"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CONSULTAS MEDICAS/OUTROS PROFISSIONAIS DE NIVEL SUPERIOR,14-Jun,835429,29/08/2014,"9.411,62"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,PLANO NACIONAL DE APOIO AS CENTRAIS DE TRANSPLANTES,14-Jul,834170,29/08/2014,"50.000,00"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,AGENTES COMUNITARIOS DE SAUDE - ACS,14-Jul,833018,29/08/2014,"4.056,00"
2014,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA,ago-14,833697,29/08/2014,"1.320,90"
2014,ASSISTENCIA FARMACEUTICA,MEDICAMENTOS DE DISPENSACAO EXCEPCIONAL - CMDE,PROGRAMA DE AQUISICAO DE MEDICAMENTOS EXCEPCIONAIS,ago-14,833224,29/08/2014,"1.558.497,95"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRANSPLANTE HISTOCOMPATIBILIDADE,14-Jun,833622,29/08/2014,"304.875,00"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE DA FAMILIA - SF,14-Jul,833056,29/08/2014,"7.130,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - ATENDIMENTO/ACOMP DE DOENCAS ENDOC/METABOL E NUTRICIONAIS,14-Jun,835428,29/08/2014,80
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE BUCAL - SB,14-Jul,833088,29/08/2014,"2.230,00"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - TRATAMENTO DE DOENCAS DO SISTEMA NERVOSO CENTRAL E PERIFERI,14-Jun,835437,29/08/2014,"2.171,80"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTOS ODONTOLOGICOS,14-Jun,835427,29/08/2014,"19.401,86"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - SISTEMA DE FREQUENCIA MODULADA PESSOAL - FM,14-Jun,835444,29/08/2014,"40.500,00"
2014,ASSISTENCIA FARMACEUTICA,MEDICAMENTOS DE DISPENSACAO EXCEPCIONAL - CMDE,PROGRAMA DE AQUISICAO DE MEDICAMENTOS EXCEPCIONAIS,set-14,836021,2/9/14,"1.558.497,95"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - NEFROLOGIA,14-Jul,836400,5/9/14,"10.746.370,24"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-HOSP),09 de 12/2014,837241,9/9/14,"8.177.777,45"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE SAUDE MENTAL (RSME),09 de 12/2014,837165,9/9/14,"486.397,68"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE BRASIL SEM MISERIA (BSOR-SM),09 de 12/2014,837171,9/9/14,"25.500,01"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE CEGONHA (RCE-RCEG),09 de 12/2014,837176,9/9/14,"5.543.586,37"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TERMO DE COOPERACAO ENTRE ENTES PUBLICOS,ago-14,836896,9/9/14,"31.676.852,22"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE VIVER SEM LIMITES (RDEF),09 de 12/2014,837183,9/9/14,"325.825,96"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL DA MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,09 de 12/2014,837160,9/9/14,"43.258.119,05"
2014,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-SOS),09 de 12/2014,837186,9/9/14,"2.975.652,70"
2014,ATENCAO BASICA,PISO DA ATENCAO BASICA FIXO - PAB FIXO,PAB FIXO,09 de 12/2014,837324,9/9/14,"5.436,00"
